direction,mode,seed,subject_id,session_id,MACC
MMPD_PURE,osc_real,202,1,103,0.5284490765804333
MMPD_PURE,osc_real,202,1,104,0.6811920639780038
MMPD_PURE,osc_real,202,1,105,0.6572271292536674
MMPD_PURE,osc_real,202,1,106,0.8058326065590102
MMPD_PURE,osc_real,202,2,201,0.7539551550838617
MMPD_PURE,osc_real,202,2,202,0.5011816556878107
MMPD_PURE,osc_real,202,2,203,0.7551857917130901
MMPD_PURE,osc_real,202,2,204,0.7470125670766191
MMPD_PURE,osc_real,202,2,205,0.8029778391237989
MMPD_PURE,osc_real,202,2,206,0.8436099331073932
MMPD_PURE,osc_real,202,3,301,0.6980897797854534
MMPD_PURE,osc_real,202,3,302,0.7136404188071614
MMPD_PURE,osc_real,202,3,303,0.6144085034801858
MMPD_PURE,osc_real,202,3,304,0.25848973742628006
MMPD_PURE,osc_real,202,3,305,0.7411785591823322
MMPD_PURE,osc_real,202,3,306,0.698519931876273
MMPD_PURE,osc_real,202,4,401,0.3583099595980737
MMPD_PURE,osc_real,202,4,402,0.6161371009243668
MMPD_PURE,osc_real,202,4,403,0.5358663829631727
MMPD_PURE,osc_real,202,4,404,0.6077487759277945
MMPD_PURE,osc_real,202,4,405,0.7109181375571066
MMPD_PURE,osc_real,202,4,406,0.7316841586157609
MMPD_PURE,osc_real,202,5,501,0.6568131947909922
MMPD_PURE,osc_real,202,5,502,0.153938909734758
MMPD_PURE,osc_real,202,5,503,0.3979411522124945
MMPD_PURE,osc_real,202,5,504,0.11530526537833724
MMPD_PURE,osc_real,202,5,505,0.39681061691188674
MMPD_PURE,osc_real,202,5,506,0.3796606160813267
MMPD_PURE,osc_real,202,6,601,0.6266015833595394
MMPD_PURE,osc_real,202,6,603,0.7062069288835263
MMPD_PURE,osc_real,202,6,604,0.6251584792429025
MMPD_PURE,osc_real,202,6,605,0.806589888742834
MMPD_PURE,osc_real,202,6,606,0.7111644389691637
MMPD_PURE,osc_real,202,7,701,0.25657413880200725
MMPD_PURE,osc_real,202,7,702,0.3054160625549346
MMPD_PURE,osc_real,202,7,703,0.23582755551346693
MMPD_PURE,osc_real,202,7,704,0.13523514533973777
MMPD_PURE,osc_real,202,7,705,0.5139766683682887
MMPD_PURE,osc_real,202,7,706,0.385498965432099
MMPD_PURE,osc_real,202,8,801,0.8118811473345483
MMPD_PURE,osc_real,202,8,802,0.6687658851459705
MMPD_PURE,osc_real,202,8,803,0.7766822438073282
MMPD_PURE,osc_real,202,8,804,0.7612660089206555
MMPD_PURE,osc_real,202,8,805,0.7512438091421774
MMPD_PURE,osc_real,202,8,806,0.7492566957122813
MMPD_PURE,osc_real,202,9,901,0.8513115803967789
MMPD_PURE,osc_real,202,9,902,0.6437733559728461
MMPD_PURE,osc_real,202,9,903,0.795849621292472
MMPD_PURE,osc_real,202,9,904,0.4945843519636758
MMPD_PURE,osc_real,202,9,905,0.809900602584275
MMPD_PURE,osc_real,202,9,906,0.8280687168342566
MMPD_UBFC,none,42,subject1,subject1,0.1907863473273292
MMPD_UBFC,none,42,subject10,subject10,0.758043180383276
MMPD_UBFC,none,42,subject11,subject11,0.729256916078748
MMPD_UBFC,none,42,subject12,subject12,0.7975744874605001
MMPD_UBFC,none,42,subject13,subject13,0.775285888861092
MMPD_UBFC,none,42,subject14,subject14,0.645467070146234
MMPD_UBFC,none,42,subject15,subject15,0.702844126020346
